County1,CountyPop,Confirmed,Cases per 100K,Deaths
"""countyFips"":""710""","""countyPopulation"":242742","""confirmed"":4936","2033.4346754990895","""deaths"":79"
"""countyFips"":""720""","""countyPopulation"":3981","""confirmed"":39","979.6533534287868","""deaths"":0"
"""countyFips"":""730""","""countyPopulation"":31346","""confirmed"":774","2469.2145728322594","""deaths"":29"
"""countyFips"":""735""","""countyPopulation"":12271","""confirmed"":76","619.3464265341048","""deaths"":2"
"""countyFips"":""740""","""countyPopulation"":94398","""confirmed"":2619","2774.4231869319265","""deaths"":61"
"""countyFips"":""750""","""countyPopulation"":18249","""confirmed"":752","4120.773741026906","""deaths"":1"
"""countyFips"":""760""","""countyPopulation"":230436","""confirmed"":4757","2064.3475845787984","""deaths"":62"
"""countyFips"":""770""","""countyPopulation"":99143","""confirmed"":1892","1908.3545989126817","""deaths"":29"
"""countyFips"":""775""","""countyPopulation"":25301","""confirmed"":292","1154.1045808466067","""deaths"":6"
"""countyFips"":""790""","""countyPopulation"":24932","""confirmed"":281","1127.0656184822717","""deaths"":0"
"""countyFips"":""800""","""countyPopulation"":92108","""confirmed"":2114","2295.1318017978892","""deaths"":75"
"""countyFips"":""810""","""countyPopulation"":449974","""confirmed"":7059","1568.7573059776787","""deaths"":94"
"""countyFips"":""820""","""countyPopulation"":22630","""confirmed"":289","1277.0658418029166","""deaths"":3"
"""countyFips"":""830""","""countyPopulation"":14954","""confirmed"":191","1277.25023405109","""deaths"":8"
"""countyFips"":""840""","""countyPopulation"":28078","""confirmed"":518","1844.8607450673126","""deaths"":4"
